customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C0001237,Female,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),38.92,1108.1,No
C0001238,Female,0,No,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),33.68,1527.26,No
C0001239,Male,1,No,No,29,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),120.28,3494.97,No
C0001240,Female,0,Yes,No,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),28.85,935.73,Yes
C0001241,Female,1,No,Yes,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.0,860.47,No
C0001242,Female,1,No,No,46,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.99,1471.48,No
C0001243,Female,0,No,Yes,44,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),105.09,4699.47,Yes
C0001244,Female,1,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),43.6,1901.77,No
C0001245,Male,0,No,Yes,26,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),94.86,2461.45,No
C0001246,Male,1,No,Yes,18,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,104.67,1947.64,Yes
C0001247,Female,1,Yes,Yes,33,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,118.61,4019.29,No
C0001248,Female,1,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),31.69,976.52,No
C0001249,Female,1,Yes,No,33,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,93.1,3130.4,Yes
C0001250,Female,1,Yes,Yes,23,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,116.5,2879.56,No
C0001251,Female,0,Yes,Yes,25,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,73.88,1833.44,No
C0001252,Male,0,No,Yes,30,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),128.71,3962.62,Yes
C0001253,Female,0,No,Yes,46,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),109.4,5121.54,No
C0001254,Female,0,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),39.78,800.23,No
C0001255,Male,0,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),55.44,1378.61,Yes
C0001256,Female,0,Yes,Yes,38,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,120.88,4639.47,No
C0001257,Female,0,No,Yes,43,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),105.34,4458.8,Yes
C0001258,Female,1,Yes,No,39,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,125.48,4933.81,No
C0001259,Male,0,No,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),39.93,1352.59,No
C0001260,Male,0,No,Yes,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),10.65,447.54,No
C0001261,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,125.41,1446.12,Yes
C0001262,Female,1,No,Yes,40,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,80.48,3060.58,Yes
C0001263,Female,0,No,Yes,49,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),106.98,5160.2,Yes
C0001264,Female,1,Yes,No,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.14,677.85,No
C0001265,Male,1,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),46.24,894.59,Yes
C0001266,Female,1,No,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,37.16,1328.03,No
C0001267,Female,0,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),41.59,1824.39,No
C0001268,Female,1,Yes,No,33,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),117.37,4006.58,No
C0001269,Female,1,Yes,No,42,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,88.48,3749.84,No
C0001270,Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),37.68,1351.86,No
C0001271,Female,1,No,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,38.11,553.5,Yes
C0001272,Female,0,Yes,Yes,35,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),108.51,3782.68,No
C0001273,Female,0,No,Yes,38,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),101.74,3749.42,No
C0001274,Male,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),49.58,1806.41,No
C0001275,Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),113.08,4719.79,No
C0001276,Female,0,No,Yes,48,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),82.9,3944.34,No
C0001277,Female,1,Yes,No,26,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,110.46,2654.94,Yes
C0001278,Female,0,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),46.68,1024.78,No
C0001279,Female,0,No,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),40.35,1387.58,No
C0001280,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),92.19,1342.42,Yes
C0001281,Female,1,Yes,No,38,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,110.29,4087.99,No
C0001282,Female,1,Yes,No,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.62,1012.5,No
C0001283,Female,0,No,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),41.13,1793.43,Yes
C0001284,Male,0,No,No,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,16.42,532.46,No
C0001285,Female,1,No,Yes,24,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,111.53,2623.5,Yes
C0001286,Female,0,Yes,No,35,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),112.05,3925.52,No
C0001287,Male,0,No,No,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.64,617.8,No
C0001288,Female,1,No,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),50.51,1286.37,Yes
C0001289,Female,1,Yes,No,26,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,92.61,2396.08,No
C0001290,Female,1,No,Yes,29,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.74,2325.6,Yes
C0001291,Female,0,No,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),38.81,1388.33,Yes
C0001292,Female,0,No,Yes,31,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,77.49,2429.53,No
C0001293,Female,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),50.03,1374.52,Yes
C0001294,Female,1,Yes,No,43,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),102.65,4240.65,No
C0001295,Female,1,No,Yes,32,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,107.66,3447.33,No
C0001296,Male,1,No,No,35,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),118.53,4024.65,No
C0001297,Male,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,41.51,1952.39,Yes
C0001298,Male,1,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,139.14,4187.15,Yes
C0001299,Female,1,No,Yes,35,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,98.51,3431.56,Yes
C0001300,Female,1,No,Yes,23,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,108.94,2418.99,No
C0001301,Male,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),44.66,1139.39,Yes
C0001302,Female,0,Yes,Yes,31,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),66.98,2118.77,No
C0001303,Female,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),44.49,1447.66,Yes
C0001304,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),29.83,1392.53,No
C0001305,Male,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),38.19,1061.54,No
C0001306,Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,116.11,5818.71,No
C0001307,Female,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),45.81,2300.44,No
C0001308,Female,1,Yes,No,33,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,83.56,2662.4,No
C0001309,Male,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,114.85,1951.27,Yes
C0001310,Male,0,No,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),34.06,1073.69,No
C0001311,Male,0,No,Yes,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),29.94,1043.97,No
C0001312,Female,1,Yes,Yes,18,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,109.89,2157.33,Yes
C0001313,Male,1,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),36.09,1646.06,No
C0001314,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),125.62,3746.6,Yes
C0001315,Male,0,No,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),59.48,1732.95,No
C0001316,Male,1,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),38.05,1758.29,No
C0001317,Female,1,Yes,No,49,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),113.44,5612.96,No
C0001318,Female,0,No,Yes,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.93,1047.43,Yes
C0001319,Female,1,No,Yes,31,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,80.54,2467.83,No
C0001320,Female,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),46.81,1585.38,No
C0001321,Female,1,Yes,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.31,451.25,Yes
C0001322,Male,0,No,Yes,36,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Mailed check,101.5,3728.07,No
C0001323,Male,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),52.07,1620.76,No
C0001324,Female,1,Yes,No,31,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),106.21,3199.39,No
C0001325,Female,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),37.77,915.49,No
C0001326,Female,0,No,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.16,1288.03,No
C0001327,Male,1,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),53.18,1950.66,Yes
C0001328,Male,0,No,Yes,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.01,675.02,No
C0001329,Female,0,Yes,Yes,36,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,110.49,4087.41,Yes
C0001330,Female,0,Yes,Yes,48,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),102.54,4775.31,No
C0001331,Male,1,No,Yes,24,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,98.7,2493.15,Yes
C0001332,Female,1,No,Yes,38,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,90.09,3508.61,Yes
C0001333,Female,1,Yes,No,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),17.78,677.85,No
C0001334,Female,0,Yes,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),62.13,1831.31,Yes
C0001335,Male,0,No,Yes,42,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,97.13,4029.37,Yes
C0001336,Male,0,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,50.44,1118.28,No
